OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,Order Quantity,Discount Applied,Unit Cost,Unit Price,Procurement_to_Order_Days,Order_to_Ship_Days,Ship_to_Delivery_Days,Total_Lead_Time,Profit_Margin,Total_Revenue,Price_Quantity_Interaction,Cost_Quantity_Interaction,Discount_Price_Interaction,Margin_Quantity_Interaction,LeadTime_Quantity_Interaction,Price_Cost_Ratio,Discount_Margin_Interaction,iso_forest_outlier,Discount Applied_transformed,Total_Revenue_transformed,Price_Quantity_Interaction_transformed,Cost_Quantity_Interaction_transformed,Discount_Price_Interaction_transformed,Margin_Quantity_Interaction_transformed,_SalesTeamID_x__CustomerID,_SalesTeamID_x__StoreID,_SalesTeamID_x__ProductID,_SalesTeamID_x_Order Quantity,_SalesTeamID_x_Discount Applied,_SalesTeamID_x_Unit Cost,_SalesTeamID_x_Unit Price,_SalesTeamID_x_Procurement_to_Order_Days,_SalesTeamID_x_Order_to_Ship_Days,_CustomerID_x__StoreID,_CustomerID_x__ProductID,_CustomerID_x_Order Quantity,_CustomerID_x_Discount Applied,_CustomerID_x_Unit Cost,_CustomerID_x_Unit Price,_CustomerID_x_Procurement_to_Order_Days,_CustomerID_x_Order_to_Ship_Days,_StoreID_x__ProductID,_StoreID_x_Order Quantity,_StoreID_x_Discount Applied,_StoreID_x_Unit Cost,_StoreID_x_Unit Price,_StoreID_x_Procurement_to_Order_Days,_StoreID_x_Order_to_Ship_Days,_ProductID_x_Order Quantity,_ProductID_x_Discount Applied,_ProductID_x_Unit Cost,_ProductID_x_Unit Price,_ProductID_x_Procurement_to_Order_Days,_ProductID_x_Order_to_Ship_Days,Order Quantity_x_Discount Applied,Order Quantity_x_Unit Cost,Order Quantity_x_Unit Price,Order Quantity_x_Procurement_to_Order_Days,Order Quantity_x_Order_to_Ship_Days,Discount Applied_x_Unit Cost,Discount Applied_x_Unit Price,Discount Applied_x_Procurement_to_Order_Days,Discount Applied_x_Order_to_Ship_Days,Unit Cost_x_Procurement_to_Order_Days,Unit Cost_x_Order_to_Ship_Days,Unit Price_x_Procurement_to_Order_Days,Unit Price_x_Order_to_Ship_Days,Procurement_to_Order_Days_x_Order_to_Ship_Days
SO - 0006261,In-Store,WARE-PUJ1005,2020-03-10,2020-05-31,2020-06-23,2020-06-24,4,0.075,820.48,1051.9,82,23,1,106,0.1859003266380657,3892.0300000000007,4207.6,3281.92,78.8925,0.7436013065522628,424.0,1.2820544071761308,0.013942524497854927,0.0,-0.3550422678826752,-0.41181205532851495,-0.4587926753341743,-0.22460085218326445,-0.691362275939927,-0.6641219701055187,35,1995,315,28,0.525,5743.360000000001,7363.300000000001,574,161,1425,225,20,0.375,4102.4,5259.5,410,115,12825,1140,21.375,233836.80000000002,299791.5,23370,6555,180,3.375,36921.6,47335.50000000001,3690,1035,0.3,3281.92,4207.6,328,92,61.536,78.8925,6.1499999999999995,1.7249999999999999,67279.36,18871.04,86255.8,24193.7,1886
SO - 0006262,Distributor,WARE-NBV1002,2020-03-10,2020-05-31,2020-06-02,2020-06-04,8,0.05,340.36,850.9,82,3,2,86,1.1951283014260554,6466.839999999999,6807.2,2722.88,42.545,6.800000000000002,688.0,2.3809588318433983,0.06874999999999998,0.0,-1.1667839207886594,0.07529365058883834,-0.0004618792474510839,-0.3968789678633405,-1.2376135252073597,1.731406340857918,975,2025,1100,200,1.25,8509.0,21272.5,2050,75,3159,1716,312,1.9500000000000002,13274.04,33185.1,3198,117,3564,648,4.05,27569.16,68922.9,6642,243,352,2.2,14975.84,37439.6,3608,132,0.4,2722.88,6807.2,656,24,17.018,42.545,4.1000000000000005,0.15000000000000002,27909.52,1021.08,69773.8,2552.7,246
SO - 0006263,In-Store,WARE-PUJ1005,2019-12-01,2020-05-31,2020-06-03,2020-06-13,2,0.15,1635.6,2405.3,167,3,10,189,0.25000305698214736,4089.01,4810.6,3271.2,360.795,0.5000061139642947,390.0,1.4705918317436129,0.037500458547322105,0.0,0.9975260600959536,-0.36620313157337775,-0.33483961067642337,-0.22766308914791025,0.8485990606814057,-0.9450957022874673,270,1848,192,12,0.8999999999999999,9813.599999999999,14431.800000000001,1002,18,13860,1440,90,6.75,73602.0,108238.50000000001,7515,135,9856,616,46.199999999999996,503764.8,740832.4,51436,924,64,4.8,52339.2,76969.6,5344,96,0.3,3271.2,4810.6,334,6,245.33999999999997,360.795,25.05,0.44999999999999996,273145.2,4906.799999999999,401685.10000000003,7215.900000000001,501
SO - 0006264,Distributor,WARE-UHY1004,2020-03-10,2020-05-31,2020-06-14,2020-06-23,8,0.075,1115.68,2425.4,82,14,9,105,1.0108767747024239,17947.960000000003,19403.2,8925.44,181.905,6.800000000000002,840.0,2.1739208375159387,0.07581575810268179,0.0,-0.3550422678826752,1.1858276412153124,1.1329621594219565,0.7899269957701947,0.119444566533659,1.731406340857918,966,4452,147,168,1.575,23429.280000000002,50933.4,1722,294,9752,322,368,3.4499999999999997,51321.280000000006,111568.40000000001,3772,644,1484,1696,15.899999999999999,236524.16,514184.80000000005,17384,2968,56,0.525,7809.76,16977.8,574,98,0.6,8925.44,19403.2,656,112,83.676,181.905,6.1499999999999995,1.05,91485.76000000001,15619.52,198882.80000000002,33955.6,1148
SO - 0006265,In-Store,WARE-NMK1003,2020-03-10,2020-05-31,2020-06-07,2020-06-11,4,0.075,674.36,1105.5,82,7,4,93,0.5163821994187082,4090.3500000000004,4422.0,2697.44,82.9125,2.065528797674833,372.0,1.6393321074794411,0.03872866495640311,0.0,-0.3550422678826752,-0.365899219345688,-0.4131152214151241,-0.40540585967516307,-0.6454597677552376,0.319940899117004,94,194,60,8,0.15,1348.72,2211.0,164,14,4559,1410,188,3.525,31694.920000000002,51958.5,3854,329,2910,388,7.2749999999999995,65412.92,107233.5,7954,679,120,2.25,20230.8,33165.0,2460,210,0.3,2697.44,4422.0,328,28,50.577,82.9125,6.1499999999999995,0.525,55297.520000000004,4720.52,90651.0,7738.5,574
SO - 0006266,In-Store,WARE-NMK1003,2020-03-10,2020-05-31,2020-06-24,2020-06-26,6,0.2,728.96,857.6,82,24,2,108,0.0,4116.4800000000005,5145.6,4373.76,171.52,0.0,648.0,1.204816706989063,0.0,0.0,1.4194088442496877,-0.3599895127889694,-0.2714894440206093,0.05045232009744717,0.059618134225561906,-1.74389422188882,9,471,87,18,0.6000000000000001,2186.88,2572.8,246,72,471,87,18,0.6000000000000001,2186.88,2572.8,246,72,4553,942,31.400000000000002,114446.72,134643.2,12874,3768,174,5.800000000000001,21139.84,24870.4,2378,696,1.2000000000000002,4373.76,5145.6,492,144,145.792,171.52,16.400000000000002,4.800000000000001,59774.72,17495.04,70323.2,20582.4,1968
SO - 0006267,In-Store,WARE-NMK1003,2019-12-01,2020-05-31,2020-06-13,2020-06-19,7,0.05,2260.11,3705.1,167,13,6,189,0.5573777382516778,24638.915,25935.7,15820.77,185.255,3.9016441677617446,1255.3999999999996,1.6393449876332726,0.027868886912583893,0.0,-1.1667839207886594,1.5699366538240624,1.4832565585882553,1.446469191971564,0.138103800366064,1.060947628369024,117,495,114,21,0.15000000000000002,6780.33,11115.3,501,39,6435,1482,273,1.9500000000000002,88144.29000000001,144498.9,6513,507,6270,1155,8.25,372918.15,611341.5,27555,2145,266,1.9000000000000001,85884.18000000001,140793.8,6346,494,0.35000000000000003,15820.77,25935.7,1169,91,113.00550000000001,185.255,8.35,0.65,377438.37,29381.43,618751.7,48166.299999999996,2171
SO - 0006268,Online,WARE-NMK1003,2019-12-01,2020-05-31,2020-06-21,2020-06-27,4,0.075,656.06,1025.1,167,21,6,189,0.44532131207511516,3792.87,4100.4,2624.24,76.8825,1.7812852483004606,836.0,1.5625095265674538,0.03339909840563363,0.0,-0.3550422678826752,-0.4355067266198902,-0.4823642026701053,-0.4303243552628631,-0.7150837219025378,0.157766511898611,285,2014,437,76,1.425,12465.14,19476.899999999998,3173,399,1590,345,60,1.125,9840.9,15376.499999999998,2505,315,2438,424,7.949999999999999,69542.36,108660.59999999999,17702,2226,92,1.7249999999999999,15089.38,23577.3,3841,483,0.3,2624.24,4100.4,668,84,49.204499999999996,76.8825,12.525,1.575,109562.01999999999,13777.259999999998,171191.69999999998,21527.1,3507
SO - 0006269,Online,WARE-PUJ1005,2020-03-10,2020-05-31,2020-06-27,2020-07-06,1,0.2,709.2,971.5,82,27,9,118,0.09588268471517201,777.2,971.5,709.2,194.3,0.09588268471517201,118.0,1.3698533558937718,0.019176536943034405,0.0,1.4194088442496877,-1.7146557690470043,-1.6500548132524897,-1.4986697275573846,0.18704187388582877,-1.5580344485270166,736,4464,480,16,3.2,11347.2,15544.0,1312,432,12834,1380,46,9.200000000000001,32623.2,44689.0,3772,1242,8370,279,55.800000000000004,197866.80000000002,271048.5,22878,7533,30,6.0,21276.0,29145.0,2460,810,0.2,709.2,971.5,82,27,141.84,194.3,16.400000000000002,5.4,58154.4,19148.4,79663.0,26230.5,2214
SO - 0006270,Distributor,WARE-NMK1003,2020-03-10,2020-05-31,2020-06-11,2020-06-19,5,0.05,474.63,1031.8,82,11,8,101,1.065208688873438,4901.05,5159.0,2373.15,51.59,5.3260434443671905,505.0,2.173903883024214,0.0532604344436719,0.0,-1.1667839207886594,-0.19567373851952397,-0.26902785642684474,-0.5205025885354098,-1.0718657397543294,1.4365228941197203,966,2331,798,105,1.05,9967.23,21667.8,1722,231,5106,1748,230,2.3000000000000003,21832.98,47462.799999999996,3772,506,4218,555,5.550000000000001,52683.93,114529.79999999999,9102,1221,190,1.9000000000000001,18035.94,39208.4,3116,418,0.25,2373.15,5159.0,410,55,23.7315,51.59,4.1000000000000005,0.55,38919.659999999996,5220.93,84607.59999999999,11349.8,902
SO - 0006271,Distributor,WARE-MKL1006,2020-03-10,2020-05-31,2020-06-25,2020-06-26,6,0.075,621.22,1018.4,82,25,1,108,0.5164032065934773,5652.12,6110.4,3727.32,76.38,3.0984192395608634,648.0,1.6393548179386304,0.03873024049451079,0.0,-0.3550422678826752,-0.05785159784968126,-0.10653884262829126,-0.10425476286471873,-0.7210985161830213,0.7862494366090111,63,7350,945,126,1.575,13045.62,21386.399999999998,1722,525,1050,135,18,0.22499999999999998,1863.66,3055.2,246,75,15750,2100,26.25,217427.0,356440.0,28700,8750,270,3.375,27954.9,45828.0,3690,1125,0.44999999999999996,3727.32,6110.4,492,150,46.5915,76.38,6.1499999999999995,1.875,50940.04,15530.5,83508.8,25460.0,2050
SO - 0006272,In-Store,WARE-NMK1003,2020-03-10,2020-05-31,2020-06-24,2020-06-30,2,0.1,1649.14,2659.9,82,24,6,112,0.45161114277744774,4787.820000000001,5319.8,3298.28,265.99,0.9032222855548955,224.0,1.6129012697526217,0.045161114277744774,0.0,0.2379668888183211,-0.21796288769052108,-0.23989748247071066,-0.21994371462572307,0.5165958762565063,-0.5042725126961102,90,770,40,10,0.5,8245.7,13299.5,410,120,2772,144,36,1.8,29684.52,47878.200000000004,1476,432,1232,308,15.4,253967.56000000003,409624.60000000003,12628,3696,16,0.8,13193.12,21279.2,656,192,0.2,3298.28,5319.8,164,48,164.91400000000002,265.99,8.200000000000001,2.4000000000000004,135229.48,39579.36,218111.80000000002,63837.600000000006,1968
SO - 0006273,In-Store,WARE-NMK1003,2020-03-10,2020-05-31,2020-06-19,2020-06-24,2,0.075,1779.05,3356.7,82,19,5,106,0.7452839998875803,6209.8949999999995,6713.4,3558.1,251.75249999999997,1.4905679997751606,212.0,1.8867935133918727,0.055896299991568525,0.0,-0.3550422678826752,0.03489638027409256,-0.01419787813262892,-0.1484730192185805,0.4579643772766076,-0.02994426434290712,64,240,40,4,0.15,3558.1,6713.4,164,38,3840,640,64,2.4,56929.6,107414.4,2624,608,2400,240,9.0,213486.0,402804.0,9840,2280,40,1.5,35581.0,67134.0,1640,380,0.15,3558.1,6713.4,164,38,133.42874999999998,251.75249999999997,6.1499999999999995,1.425,145882.1,33801.95,275249.39999999997,63777.299999999996,1558
SO - 0006274,Distributor,WARE-MKL1006,2020-03-10,2020-06-01,2020-06-29,2020-07-05,7,0.2,159.19,241.2,83,27,6,117,0.21213644073120178,1350.72,1688.3999999999999,1114.33,48.24,1.4849550851184123,819.0,1.5151705509130504,0.04242728814624036,0.0,1.4194088442496877,-1.3058525664142746,-1.2344771750318115,-1.1543980007817765,-1.130085119669051,-0.03382206497505682,400,7000,140,140,4.0,3183.8,4824.0,1660,540,7000,140,140,4.0,3183.8,4824.0,1660,540,2450,2450,70.0,55716.5,84420.0,29050,9450,49,1.4000000000000001,1114.33,1688.3999999999999,581,189,1.4000000000000001,1114.33,1688.3999999999999,581,189,31.838,48.24,16.6,5.4,13212.77,4298.13,20019.6,6512.4,2241
SO - 0006275,Distributor,WARE-XYS1001,2020-03-10,2020-06-01,2020-06-23,2020-07-03,4,0.05,1598.35,3805.6,83,22,10,115,1.1951283014260554,14461.279999999999,15222.4,6393.4,190.28,5.047630368817843,460.0,2.380955360215073,0.06309537961022303,0.0,-1.1667839207886594,0.9351430289376231,0.8526487703330847,0.4336838344478571,0.16554423883519345,1.371590557645923,66,1144,990,88,1.1,35163.7,83723.2,1826,484,156,135,12,0.15000000000000002,4795.049999999999,11416.8,249,66,2340,208,2.6,83114.2,197891.19999999998,4316,1144,180,2.25,71925.75,171252.0,3735,990,0.2,6393.4,15222.4,332,88,79.9175,190.28,4.15,1.1,132663.05,35163.7,315864.8,83723.2,1826
SO - 0006276,In-Store,WARE-PUJ1005,2020-03-10,2020-06-01,2020-06-13,2020-06-18,1,0.1,1288.21,2525.9,83,12,5,100,0.76470451246303,2273.31,2525.9,1288.21,252.59000000000003,0.76470451246303,118.0,1.9607827916254368,0.076470451246303,0.0,0.2379668888183211,-0.8853877972336576,-0.9066900009315866,-1.0386053678242193,0.4614930536500356,-0.6420081393696698,36,2529,72,9,0.9,11593.89,22733.100000000002,747,108,1124,32,4,0.4,5152.84,10103.6,332,48,2248,281,28.1,361987.01,709777.9,23323,3372,8,0.8,10305.68,20207.2,664,96,0.1,1288.21,2525.9,83,12,128.821,252.59000000000003,8.3,1.2000000000000002,106921.43000000001,15458.52,209649.7,30310.800000000003,996
SO - 0006277,Wholesale,WARE-XYS1001,2020-03-10,2020-06-01,2020-06-28,2020-07-06,2,0.3,749.66,1118.9,83,27,8,118,0.04478030040284936,1566.46,2237.8,1499.32,335.67,0.08956060080569872,236.0,1.4925432862895858,0.013434090120854808,0.0,1.799423038740718,-1.1898018640650085,-1.0075460735111972,-0.9145405420392134,0.7688924989804403,-1.569682269647229,216,1431,513,54,8.1,20240.82,30210.300000000003,2241,729,424,152,16,2.4,5997.28,8951.2,664,216,1007,106,15.899999999999999,39731.979999999996,59301.700000000004,4399,1431,38,5.7,14243.539999999999,21259.100000000002,1577,513,0.6,1499.32,2237.8,166,54,224.898,335.67,24.9,8.1,62221.78,20240.82,92868.70000000001,30210.300000000003,2241
SO - 0006278,In-Store,WARE-NBV1002,2020-03-10,2020-06-01,2020-06-14,2020-06-21,3,0.075,1457.92,1715.2,83,13,7,103,0.08823529411764712,4759.68,5145.6,4373.76,128.64,0.26470588235294135,309.0,1.204816706989063,0.006617647058823534,0.0,-0.3550422678826752,-0.22357054686811556,-0.2714894440206093,0.05045232009744717,-0.22704062911181006,-1.2736749262293863,12,300,104,12,0.3,5831.68,6860.8,332,52,225,78,9,0.22499999999999998,4373.76,5145.6,249,39,1950,225,5.625,109344.0,128640.0,6225,975,78,1.95,37905.92,44595.200000000004,2158,338,0.22499999999999998,4373.76,5145.6,249,39,109.34400000000001,128.64,6.225,0.975,121007.36,18952.96,142361.6,22297.600000000002,1079
SO - 0006279,In-Store,WARE-UHY1004,2020-03-10,2020-06-01,2020-06-14,2020-06-23,3,0.1,1538.32,3845.8,83,13,9,105,1.1951283014260554,10383.660000000002,11537.400000000001,4614.96,384.58000000000004,3.750000000000001,315.0,2.3809588318433983,0.12500000000000003,0.0,0.2379668888183211,0.5674972361912215,0.5459353286120626,0.10325839206456537,0.9196703495993999,1.0133935831729521,344,1864,360,24,0.8,12306.56,30766.4,664,104,10019,1935,129,4.3,66147.76,165369.4,3569,559,10485,699,23.3,358428.56,896071.4,19339,3029,135,4.5,69224.4,173061.0,3735,585,0.30000000000000004,4614.96,11537.400000000001,249,39,153.832,384.58000000000004,8.3,1.3,127680.56,19998.16,319201.4,49995.4,1079
SO - 0006280,In-Store,WARE-MKL1006,2020-03-10,2020-06-01,2020-06-17,2020-06-25,7,0.075,754.82,1755.4,83,16,8,107,1.1511684905010466,11366.215000000002,12287.800000000001,5283.740000000001,131.655,6.800000000000002,749.0,2.3255875572981206,0.0863376367875785,0.0,-0.3550422678826752,0.6658795118474783,0.6144348796615727,0.23838513362467587,-0.20432927993088648,1.731406340857918,188,1368,160,28,0.3,3019.28,7021.6,332,64,16074,1880,329,3.525,35476.54,82503.8,3901,752,13680,2394,25.65,258148.44000000003,600346.8,28386,5472,280,3.0,30192.800000000003,70216.0,3320,640,0.525,5283.740000000001,12287.800000000001,581,112,56.6115,131.655,6.225,1.2,62650.060000000005,12077.12,145698.2,28086.4,1328
SO - 0006281,In-Store,WARE-MKL1006,2020-03-10,2020-06-01,2020-06-13,2020-06-14,6,0.05,983.9,1788.9,83,12,1,96,0.7272639495883728,10196.730000000001,10733.400000000001,5903.4,89.44500000000001,4.3635836975302364,576.0,1.8181725785138918,0.036363197479418644,0.0,-1.1667839207886594,0.5479041925586935,0.46828503501819746,0.35127999598447834,-0.5748544284314031,1.1956485664419618,24,1050,105,18,0.15000000000000002,2951.7,5366.700000000001,249,36,2800,280,48,0.4,7871.2,14311.2,664,96,12250,2100,17.5,344365.0,626115.0,29050,4200,210,1.75,34436.5,62611.5,2905,420,0.30000000000000004,5903.4,10733.400000000001,498,72,49.195,89.44500000000001,4.15,0.6000000000000001,81663.7,11806.8,148478.7,21466.800000000003,996
SO - 0006282,In-Store,WARE-XYS1001,2020-03-10,2020-06-01,2020-06-27,2020-07-03,8,0.075,2336.22,3959.7,83,26,6,115,0.5677986234173152,27557.032999999996,31054.5,18689.76,296.97749999999996,4.542388987338522,920.0,1.6949174307213493,0.04258489675629864,0.0,-0.3550422678826752,1.7104498980769889,1.7092952970448676,1.6490015071156574,0.6352137712277963,1.2441196096150229,180,156,156,48,0.44999999999999996,14017.32,23758.199999999997,498,156,780,780,240,2.25,70086.59999999999,118791.0,2490,780,676,208,1.95,60741.719999999994,102952.2,2158,676,208,1.95,60741.719999999994,102952.2,2158,676,0.6,18689.76,31677.6,664,208,175.21649999999997,296.97749999999996,6.225,1.95,193906.25999999998,60741.719999999994,328655.1,102952.2,2158
SO - 0006283,Online,WARE-NMK1003,2020-03-10,2020-06-01,2020-06-22,2020-06-30,2,0.05,1435.14,1688.4,83,21,8,112,0.11764705882352934,3207.96,3376.8,2870.28,84.42000000000002,0.23529411764705868,224.0,1.204816706989063,0.005882352941176467,0.0,-1.1667839207886594,-0.5868731209494241,-0.6565058622153257,-0.3487547054288903,-0.6287460209696383,-1.3198388596062813,551,2432,152,38,0.9500000000000001,27267.660000000003,32079.600000000002,1577,399,3712,232,58,1.4500000000000002,41619.060000000005,48963.600000000006,2407,609,1024,256,6.4,183697.92,216115.2,10624,2688,16,0.4,11481.12,13507.2,664,168,0.1,2870.28,3376.8,166,42,71.757,84.42000000000002,4.15,1.05,119116.62000000001,30137.940000000002,140137.2,35456.4,1743
SO - 0006284,In-Store,WARE-XYS1001,2020-03-10,2020-06-01,2020-06-15,2020-06-20,1,0.075,630.34,984.9,83,14,5,102,0.445303328362471,911.0325,984.9,630.34,73.86749999999999,0.445303328362471,118.0,1.5624900847159369,0.03339774962718532,0.0,-0.3550422678826752,-1.600913126799654,-1.6402084213851504,-1.5844979028125648,-0.7517001555819635,-1.0157199205367013,111,108,135,3,0.22499999999999998,1891.02,2954.7,249,42,1332,1665,37,2.775,23322.58,36441.299999999996,3071,518,1620,36,2.6999999999999997,22692.24,35456.4,2988,504,45,3.375,28365.300000000003,44320.5,3735,630,0.075,630.34,984.9,83,14,47.2755,73.86749999999999,6.225,1.05,52318.22,8824.76,81746.7,13788.6,1162
SO - 0006285,Distributor,WARE-PUJ1005,2020-03-10,2020-06-01,2020-06-16,2020-06-17,4,0.075,1620.73,3953.0,83,15,1,99,1.1951283014260554,14626.1,15812.0,6482.92,296.47499999999997,5.024390243902439,396.0,2.3809588318433983,0.09420731707317073,0.0,-0.3550422678826752,0.948076845993803,0.8958057211389133,0.44815985154804067,0.6333790189071719,1.3660097891383762,264,6446,594,88,1.65,35656.06,86966.0,1826,330,3516,324,48,0.8999999999999999,19448.760000000002,47436.0,996,180,7911,1172,21.974999999999998,474873.89,1158229.0,24319,4395,108,2.025,43759.71,106731.0,2241,405,0.3,6482.92,15812.0,332,60,121.55475,296.47499999999997,6.225,1.125,134520.59,24310.95,328099.0,59295.0,1245
SO - 0006286,Online,WARE-PUJ1005,2020-03-10,2020-06-01,2020-06-09,2020-06-10,1,0.2,3013.19,5286.3,83,8,1,92,0.40350923771816577,4229.04,5286.3,3013.19,840.18,0.40350923771816577,118.0,1.754386547147649,0.08070184754363316,0.0,1.4194088442496877,-0.33488557260005386,-0.24590510893779738,-0.3040445236133784,1.834652744286364,-1.0718612547919957,198,5328,684,18,3.6,54237.42,95153.40000000001,1494,144,3256,418,11,2.2,33145.090000000004,58149.3,913,88,11248,296,59.2,891904.24,1564744.8,24568,2368,38,7.6000000000000005,114501.22,200879.4,3154,304,0.2,3013.19,5286.3,83,8,602.638,1057.26,16.6,1.6,250094.77000000002,24105.52,438762.9,42290.4,664
SO - 0006287,Online,WARE-UHY1004,2020-03-10,2020-06-01,2020-06-16,2020-06-23,2,0.1,459.89,884.4,83,15,7,105,0.7307617038857119,1591.92,1768.8,919.78,88.44,1.4615234077714239,210.0,1.923068559872595,0.0730761703885712,0.0,0.2379668888183211,-1.1770043188088013,-1.1977295049076744,-1.3035970515016113,-0.5854174110026652,-0.050123875179716657,338,3016,208,26,1.3,5978.57,11497.199999999999,1079,195,6032,416,52,2.6,11957.14,22994.399999999998,2158,390,3712,464,23.200000000000003,106694.48,205180.8,19256,3480,32,1.6,7358.24,14150.4,1328,240,0.2,919.78,1768.8,166,30,45.989000000000004,88.44,8.3,1.5,38170.869999999995,6898.349999999999,73405.2,13266.0,1245
SO - 0006288,In-Store,WARE-XYS1001,2020-03-10,2020-06-02,2020-06-24,2020-06-29,1,0.2,571.18,1038.5,84,22,5,111,0.45453272173395454,830.8000000000001,1038.5,571.18,207.70000000000002,0.45453272173395454,118.0,1.8181659021671246,0.09090654434679091,0.0,1.4194088442496877,-1.6672728657670972,-1.6019070868412695,-1.6550343590166972,0.2559834468295198,-1.003582942876162,82,40,74,2,0.4,1142.36,2077.0,168,44,820,1517,41,8.200000000000001,23418.379999999997,42578.5,3444,902,740,20,4.0,11423.599999999999,20770.0,1680,440,37,7.4,21133.66,38424.5,3108,814,0.2,571.18,1038.5,84,22,114.23599999999999,207.70000000000002,16.8,4.4,47979.119999999995,12565.96,87234.0,22847.0,1848
SO - 0006289,In-Store,WARE-MKL1006,2020-03-10,2020-06-02,2020-06-19,2020-06-28,6,0.075,3646.4449999999997,5138.9,84,17,9,110,0.14197503429421188,27557.032999999996,30833.399999999998,19836.636,385.41749999999996,0.8518502057652713,660.0,1.2345676046423615,0.01064812757206589,0.0,-0.3550422678826752,1.7104498980769889,1.7001999625064663,1.7226768514200759,0.9221015444074147,-0.5539174894344382,220,3350,170,60,0.75,36464.45,51389.0,840,170,7370,374,132,1.65,80221.79,113055.79999999999,1848,374,5695,2010,25.125,1221559.075,1721531.4999999998,28140,5695,102,1.275,61989.564999999995,87361.29999999999,1428,289,0.44999999999999996,21878.67,30833.399999999998,504,102,273.48337499999997,385.41749999999996,6.3,1.275,306301.38,61989.564999999995,431667.6,87361.29999999999,1428
SO - 0006290,Distributor,WARE-MKL1006,2020-03-10,2020-06-02,2020-06-17,2020-06-26,1,0.1,385.92,804.0,84,15,9,108,0.875,744.0015000000001,857.6,490.94700000000006,80.4,0.875,118.0,2.0833333333327935,0.08750000000000001,0.0,0.2379668888183211,-1.7453914121882859,-1.7386657337172247,-1.7612413241584624,-0.6739146993433026,-0.5313453136057797,552,8050,69,23,2.3000000000000003,8876.16,18492.0,1932,345,8400,72,24,2.4000000000000004,9262.08,19296.0,2016,360,1050,350,35.0,135072.0,281400.0,29400,5250,3,0.30000000000000004,1157.76,2412.0,252,45,0.1,385.92,804.0,84,15,38.592000000000006,80.4,8.4,1.5,32417.280000000002,5788.8,67536.0,12060.0,1260
SO - 0006291,Online,WARE-PUJ1005,2019-12-01,2020-06-02,2020-06-06,2020-06-07,4,0.1,130.65,214.4,167,4,1,189,0.1538461538461538,744.0015000000001,857.6,522.6,18.09,0.6153846153846152,756.0,1.2820512820503007,0.01538461538461538,0.0,0.2379668888183211,-1.7453914121882859,-1.7386657337172247,-1.7177118749370364,-1.9204842120434626,-0.8057175212470152,300,4830,180,60,1.5,1959.75,3216.0,2505,60,6440,240,80,2.0,2613.0,4288.0,3340,80,3864,1288,32.2,42069.3,69036.8,53774,1288,48,1.2000000000000002,1567.8000000000002,2572.8,2004,48,0.4,522.6,857.6,668,16,13.065000000000001,21.44,16.7,0.4,21818.55,522.6,35804.8,857.6,668
SO - 0006292,In-Store,WARE-NMK1003,2020-03-10,2020-06-02,2020-06-24,2020-06-28,2,0.1,1109.52,2311.5,84,22,4,110,0.875,4160.7,4623.0,2219.04,231.15,1.75,220.0,2.0833333333331456,0.08750000000000001,0.0,0.2379668888183211,-0.3500595749017266,-0.3719416224691112,-0.5799149112859497,0.36773230290903325,0.13871565169511746,126,786,168,12,0.6000000000000001,6657.12,13869.0,504,132,2751,588,42,2.1,23299.92,48541.5,1764,462,3668,262,13.100000000000001,145347.12,302806.5,11004,2882,56,2.8000000000000003,31066.559999999998,64722.0,2352,616,0.2,2219.04,4623.0,168,44,110.952,231.15,8.4,2.2,93199.68,24409.44,194166.0,50853.0,1848
